,CustomerID,Recency,Frequency,Monetary,cluster_label,Recency_log,Frequency_log,Monetary_log
906,1171055000102B6,640,1,27000,3,6.46302945692067,0.6931471805599453,10.203629181337648
907,1171055000102B8,640,1,31000,3,6.46302945692067,0.6931471805599453,10.34177474101152
908,1171055000103B1,640,1,8800,3,6.46302945692067,0.6931471805599453,9.082620630373812
909,1171055000103B4,640,260,2070150,1,6.46302945692067,5.564520407322694,14.543132109440963
910,1171055000103B5,640,4,94100,0,6.46302945692067,1.6094379124341003,11.452123952509567
911,1171055000103B6,640,6,47500,3,6.46302945692067,1.9459101490553132,10.768506042432708
912,1171055000104B5,640,131,1654600,1,6.46302945692067,4.882801922586371,14.319070450113717
913,1171055000104B6,640,2,45000,3,6.46302945692067,1.0986122886681098,10.714439990727769
914,1171055000104B8,640,1,14300,3,6.46302945692067,0.6931471805599453,9.568084743872936
915,1171055000106B1,640,8,476900,0,6.46302945692067,2.1972245773362196,13.075064201159773
916,1171055000106B5,640,3,56800,3,6.46302945692067,1.3862943611198906,10.947309210188068
917,1171055000107B1,640,1,40000,3,6.46302945692067,0.6931471805599453,10.596659732783579
918,1171055000107B3,640,20,192680,2,6.46302945692067,3.044522437723423,12.168791250682942
919,1171055000107B4,640,123,1626380,1,6.46302945692067,4.820281565605037,14.301867858985045
920,1171055000107B5,640,14,340100,2,6.46302945692067,2.70805020110221,12.736997911302637
921,1171055000107B7,640,27,1350408,2,6.46302945692067,3.332204510175204,14.115918067493563
922,1171055000202B3,640,32,208700,2,6.46302945692067,3.4965075614664802,12.248657884620656
923,1171055000202B8,640,1,20000,3,6.46302945692067,0.6931471805599453,9.90353755128617
924,1171055000203B3,640,114,4225050,1,6.46302945692067,4.74493212836325,15.256541889706474
925,1171055000203B4,640,15,97000,0,6.46302945692067,2.772588722239781,11.48247656671073
926,1171055000204B3,640,313,8418700,1,6.46302945692067,5.749392985908253,15.945966098782373
927,1171055000204B8,640,2,32000,3,6.46302945692067,1.0986122886681098,10.373522431293592
928,1171055000205B1,640,9,36000,3,6.46302945692067,2.302585092994046,10.491301994830229
929,1171055000205B3,640,39,518000,2,6.46302945692067,3.6888794541139363,13.157732451741687
930,1171055000205B5,640,6,368300,0,6.46302945692067,1.9459101490553132,12.816655817607314
931,1171055000205B8,640,5,96000,0,6.46302945692067,1.791759469228055,11.472113887062386
932,1171055000206B1,640,2,3010000,0,6.46302945692067,1.0986122886681098,14.917450968950916
933,1171055000206B3,640,1,22500,3,6.46302945692067,0.6931471805599453,10.021315031649332
934,1171055000206B4,640,800,13340330,1,6.46302945692067,6.68586094706836,16.406302410737627
935,1171055000206B5,640,55,1925950,2,6.46302945692067,4.02535169073515,14.470930429687392
936,1171055000206B7,640,140,6432947,1,6.46302945692067,4.948759890378168,15.676943467040088
937,1171055000207B1,640,2,16400,3,6.46302945692067,1.0986122886681098,9.70509758756311
938,1171055000207B3,640,8,133000,0,6.46302945692067,2.1972245773362196,11.798111925972618
939,1171055000207B5,640,4,66200,0,6.46302945692067,1.6094379124341003,11.10045084755119
940,1171055000207B6,640,7,358000,0,6.46302945692067,2.0794415416798357,12.788291058675025
941,1171055000207B8,640,4,66000,0,6.46302945692067,1.6094379124341003,11.097425172408931
942,1171056600101B4,640,6,46700,3,6.46302945692067,1.9459101490553132,10.751520856703959
943,1171056600102B4,640,11,37740,0,6.46302945692067,2.4849066497880004,10.538502315656821
944,1171056600102B5,640,1,30900,3,6.46302945692067,0.6931471805599453,10.33854382482173
945,1171056600103B3,640,5,81000,0,6.46302945692067,1.791759469228055,11.302216779257382
946,1171056600103B7,640,45,110170,2,6.46302945692067,3.828641396489095,11.6097889831741
947,1171056600104B3,640,8,41100,3,6.46302945692067,2.1972245773362196,10.623787731088578
948,1171056600105B4,640,92,1586430,1,6.46302945692067,4.532599493153256,14.276997397096142
949,1171056600106B3,640,30,1131770,2,6.46302945692067,3.4339872044851463,13.939294220460715
950,1171056600107B1,640,7,136500,0,6.46302945692067,2.0794415416798357,11.824087219587643
951,1171056600107B6,640,2,155000,0,6.46302945692067,1.0986122886681098,11.951186847493476
952,1171056600202B3,640,4,117000,0,6.46302945692067,1.6094379124341003,11.669937760751914
953,1171056600203B1,640,9,470000,0,6.46302945692067,2.302585092994046,13.060490101343552
954,1171056600203B4,640,481,2529180,1,6.46302945692067,6.1779441140506,14.743406092881537
955,1171056600203B5,640,1,12600,3,6.46302945692067,0.6931471805599453,9.441531454869693
956,1171056600203B6,640,3,1613000,0,6.46302945692067,1.3862943611198906,14.293606977069956
957,1171056600205B5,640,10,1587040,2,6.46302945692067,2.3978952727983707,14.277381834083464
958,1171056600206B1,640,48,989910,2,6.46302945692067,3.8918202981106265,13.805370319079717
959,1171056600206B5,640,93,2110080,1,6.46302945692067,4.543294782270004,14.562236893341018
960,1171056600206B6,640,1,8000,3,6.46302945692067,0.6931471805599453,8.987321812850125
961,1171056600207B1,640,3,725000,0,6.46302945692067,1.3862943611198906,13.493928313146206
962,1171056600207B3,640,3,46700,3,6.46302945692067,1.3862943611198906,10.751520856703959
963,1171056600207B4,640,191,5393570,1,6.46302945692067,5.2574953720277815,15.500718246704672
964,1171061000102B1,640,2,335000,0,6.46302945692067,1.0986122886681098,12.721888795877375
965,1171061000102B3,640,61,383960,2,6.46302945692067,4.127134385045092,12.858296263912043
966,1171061000102B5,640,9,119600,0,6.46302945692067,2.302585092994046,11.691916481667727
967,1171061000102B7,640,39,1443501,2,6.46302945692067,3.6888794541139363,14.18258266360547
968,1171061000103B1,640,15,4659500,2,6.46302945692067,2.772588722239781,15.354418918823127
969,1171061000103B3,640,488,15271600,1,6.46302945692067,6.192362489474872,16.541505517802317
970,1171061000103B5,640,54,1117800,2,6.46302945692067,4.007333185232471,13.926873920431756
971,1171061000104B1,640,81,6526969,1,6.46302945692067,4.406719247264253,15.691453381314467
972,1171061000104B3,640,716,6454146,1,6.46302945692067,6.57507584059962,15.68023342790733
973,1171061000104B5,640,12,179700,0,6.46302945692067,2.5649493574615367,12.09904963758644
974,1171061000104B6,640,2,160000,0,6.46302945692067,1.0986122886681098,11.982935344196433
975,1171061000104B7,640,18,1336900,2,6.46302945692067,2.9444389791664403,14.105864806970036
976,1171061000105B3,640,5,84000,0,6.46302945692067,1.791759469228055,11.338583982516495
977,1171061000105B5,640,37,1965220,2,6.46302945692067,3.6375861597263857,14.491115265154809
978,1171061000105B8,640,1,132000,0,6.46302945692067,0.6931471805599453,11.790564777297387
979,1171061000106B3,640,7,54200,0,6.46302945692067,2.0794415416798357,10.900454637442037
980,1171061000107B1,640,3,13400,3,6.46302945692067,1.3862943611198906,9.503084610020228
981,1171061000107B5,640,1,2500,3,6.46302945692067,0.6931471805599453,7.824445930877619
982,1171061000202B1,640,1,8000,3,6.46302945692067,0.6931471805599453,8.987321812850125
983,1171061000202B3,640,29,259650,2,6.46302945692067,3.4011973816621555,12.467093700603389
984,1171061000202B5,640,3,17900,3,6.46302945692067,1.3862943611198906,9.792611856190192
985,1171061000202B8,640,76,586150,2,6.46302945692067,4.343805421853684,13.281332714546458
986,1171061000203B4,640,1087,7553500,1,6.46302945692067,6.992096427415888,15.837521722354866
987,1171061000203B5,640,49,1694400,2,6.46302945692067,3.912023005428146,14.34283984400852
988,1171061000203B8,640,2,2377000,0,6.46302945692067,1.0986122886681098,14.681350167040602
989,1171061000204B5,640,482,5145590,1,6.46302945692067,6.180016653652572,15.453650789458036
990,1171061000204B8,640,2,180000,0,6.46302945692067,1.0986122886681098,12.100717685412471
991,1171061000206B1,640,42,4698090,1,6.46302945692067,3.7612001156935624,15.362666813958057
992,1171061000206B5,640,23,165300,2,6.46302945692067,3.1780538303479458,12.015523333397592
993,1171061000207B3,640,115,1139660,1,6.46302945692067,4.7535901911063645,13.94624140772687
994,1171061000207B5,640,26,1179370,2,6.46302945692067,3.295836866004329,13.98049180347228
995,1171061000207B7,640,23,1101541,2,6.46302945692067,3.1780538303479458,13.912221574320581
996,1171064100103B3,640,52,852856,2,6.46302945692067,3.970291913552122,13.656347168809269
997,1171064100104B3,640,24,507200,2,6.46302945692067,3.2188758248682006,13.136662653712042
998,1171064100104B5,640,4,215600,0,6.46302945692067,1.6094379124341003,12.281184756225146
999,1171064100105B1,640,2,120000,0,6.46302945692067,1.0986122886681098,11.695255355062795
1000,1171064100105B3,640,27,450000,2,6.46302945692067,3.332204510175204,13.017005083966255
1001,1171064100105B5,640,12,1144000,2,6.46302945692067,2.5649493574615367,13.950042325047372
1002,1171064100105B8,640,3,42000,3,6.46302945692067,1.3862943611198906,10.645448706505872
1003,1171064100106B3,640,114,3846400,1,6.46302945692067,4.74493212836325,15.162648463866297
1004,1171064100106B5,640,6,262900,0,6.46302945692067,1.9459101490553132,12.479532814438391
1005,1171064100107B3,640,3,44000,3,6.46302945692067,1.3862943611198906,10.691967639914864
